"Plot Title: 21504855"
40.800062,-77.868313
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21504855, SEN S/N: 21504855)","Intensity, Lux (LGR S/N: 21504855, SEN S/N: 21504855)","Coupler Attached (LGR S/N: 21504855)","Host Connected (LGR S/N: 21504855)","Stopped (LGR S/N: 21504855)","End Of File (LGR S/N: 21504855)"
1366,10/05/22,17:45:00.0,17.665,3616.7,,,,
1367,10/05/22,17:50:00.0,17.570,3272.2,,,,
1368,10/05/22,17:55:00.0,17.475,3100.0,,,,
1369,10/05/22,18:00:00.0,17.379,2755.6,,,,
1370,10/05/22,18:05:00.0,17.284,2583.4,,,,
1371,10/05/22,18:10:00.0,17.189,2238.9,,,,
1372,10/05/22,18:15:00.0,16.903,1894.5,,,,
1373,10/05/22,18:20:00.0,16.713,1550.0,,,,
1374,10/05/22,18:25:00.0,16.618,1280.9,,,,
1375,10/05/22,18:30:00.0,16.523,990.3,,,,
1376,10/05/22,18:35:00.0,16.332,699.7,,,,
1377,10/05/22,18:40:00.0,16.332,409.0,,,,
1378,10/05/22,18:45:00.0,16.046,247.6,,,,
1379,10/05/22,18:50:00.0,15.760,161.5,,,,
1380,10/05/22,18:55:00.0,15.473,75.3,,,,
1381,10/05/22,19:00:00.0,15.378,32.3,,,,
1382,10/05/22,19:05:00.0,15.282,43.1,,,,
1383,10/05/22,19:10:00.0,15.282,0.0,,,,
1384,10/05/22,19:15:00.0,15.091,32.3,,,,
1385,10/05/22,19:20:00.0,15.091,0.0,,,,
1386,10/05/22,19:25:00.0,14.996,21.5,,,,
1387,10/05/22,19:30:00.0,14.996,10.8,,,,
1388,10/05/22,19:35:00.0,14.900,21.5,,,,
1389,10/05/22,19:40:00.0,14.709,0.0,,,,
1390,10/05/22,19:45:00.0,14.613,10.8,,,,
1391,10/05/22,19:50:00.0,14.421,10.8,,,,
1392,10/05/22,19:55:00.0,14.517,0.0,,,,
1393,10/05/22,20:00:00.0,14.517,21.5,,,,
1394,10/05/22,20:05:00.0,14.517,21.5,,,,
1395,10/05/22,20:10:00.0,14.421,0.0,,,,
1396,10/05/22,20:15:00.0,14.325,0.0,,,,
1397,10/05/22,20:20:00.0,14.230,10.8,,,,
1398,10/05/22,20:25:00.0,14.038,21.5,,,,
1399,10/05/22,20:30:00.0,13.942,21.5,,,,
1400,10/05/22,20:35:00.0,13.750,0.0,,,,
1401,10/05/22,20:40:00.0,13.461,21.5,,,,
1402,10/05/22,20:45:00.0,12.883,0.0,,,,
1403,10/05/22,20:50:00.0,12.497,10.8,,,,
1404,10/05/22,20:55:00.0,12.207,10.8,,,,
1405,10/05/22,21:00:00.0,12.013,21.5,,,,
1406,10/05/22,21:05:00.0,11.722,21.5,,,,
1407,10/05/22,21:10:00.0,11.528,0.0,,,,
1408,10/05/22,21:15:00.0,11.334,21.5,,,,
1409,10/05/22,21:20:00.0,11.139,10.8,,,,
1410,10/05/22,21:25:00.0,11.041,0.0,,,,
1411,10/05/22,21:30:00.0,10.944,0.0,,,,
1412,10/05/22,21:35:00.0,10.944,10.8,,,,
1413,10/05/22,21:40:00.0,11.041,0.0,,,,
1414,10/05/22,21:45:00.0,11.139,10.8,,,,
1415,10/05/22,21:50:00.0,11.528,10.8,,,,
1416,10/05/22,21:55:00.0,11.722,21.5,,,,
1417,10/05/22,22:00:00.0,11.625,10.8,,,,
1418,10/05/22,22:05:00.0,11.334,0.0,,,,
1419,10/05/22,22:10:00.0,11.139,21.5,,,,
1420,10/05/22,22:15:00.0,11.041,21.5,,,,
1421,10/05/22,22:20:00.0,11.139,0.0,,,,
1422,10/05/22,22:25:00.0,11.139,0.0,,,,
1423,10/05/22,22:30:00.0,11.139,0.0,,,,
1424,10/05/22,22:35:00.0,11.041,21.5,,,,
1425,10/05/22,22:40:00.0,10.944,0.0,,,,
1426,10/05/22,22:45:00.0,10.748,0.0,,,,
1427,10/05/22,22:50:00.0,10.651,0.0,,,,
1428,10/05/22,22:55:00.0,10.553,0.0,,,,
1429,10/05/22,23:00:00.0,10.357,0.0,,,,
1430,10/05/22,23:05:00.0,10.357,0.0,,,,
1431,10/05/22,23:10:00.0,10.357,21.5,,,,
1432,10/05/22,23:15:00.0,10.357,0.0,,,,
1433,10/05/22,23:20:00.0,10.259,0.0,,,,
1434,10/05/22,23:25:00.0,10.161,10.8,,,,
1435,10/05/22,23:30:00.0,10.161,21.5,,,,
1436,10/05/22,23:35:00.0,10.259,0.0,,,,
1437,10/05/22,23:40:00.0,10.455,0.0,,,,
1438,10/05/22,23:45:00.0,10.455,0.0,,,,
1439,10/05/22,23:50:00.0,10.357,0.0,,,,
1440,10/05/22,23:55:00.0,10.259,10.8,,,,
1441,10/06/22,00:00:00.0,10.259,0.0,,,,
1442,10/06/22,00:05:00.0,10.259,0.0,,,,
1443,10/06/22,00:10:00.0,10.063,0.0,,,,
1444,10/06/22,00:15:00.0,9.768,10.8,,,,
1445,10/06/22,00:20:00.0,9.669,10.8,,,,
1446,10/06/22,00:25:00.0,9.669,21.5,,,,
1447,10/06/22,00:30:00.0,9.866,0.0,,,,
1448,10/06/22,00:35:00.0,9.866,0.0,,,,
1449,10/06/22,00:40:00.0,9.669,0.0,,,,
1450,10/06/22,00:45:00.0,9.571,10.8,,,,
1451,10/06/22,00:50:00.0,9.373,0.0,,,,
1452,10/06/22,00:55:00.0,9.373,10.8,,,,
1453,10/06/22,01:00:00.0,9.472,10.8,,,,
1454,10/06/22,01:05:00.0,9.669,0.0,,,,
1455,10/06/22,01:10:00.0,9.669,0.0,,,,
1456,10/06/22,01:15:00.0,9.472,10.8,,,,
1457,10/06/22,01:20:00.0,9.275,21.5,,,,
1458,10/06/22,01:25:00.0,9.077,21.5,,,,
1459,10/06/22,01:30:00.0,8.879,10.8,,,,
1460,10/06/22,01:35:00.0,8.879,0.0,,,,
1461,10/06/22,01:40:00.0,8.879,0.0,,,,
1462,10/06/22,01:45:00.0,8.978,0.0,,,,
1463,10/06/22,01:50:00.0,8.978,10.8,,,,
1464,10/06/22,01:55:00.0,8.978,21.5,,,,
1465,10/06/22,02:00:00.0,8.978,0.0,,,,
1466,10/06/22,02:05:00.0,8.978,0.0,,,,
1467,10/06/22,02:10:00.0,8.779,21.5,,,,
1468,10/06/22,02:15:00.0,8.779,0.0,,,,
1469,10/06/22,02:20:00.0,8.879,10.8,,,,
1470,10/06/22,02:25:00.0,9.077,10.8,,,,
1471,10/06/22,02:30:00.0,9.077,0.0,,,,
1472,10/06/22,02:35:00.0,9.176,0.0,,,,
1473,10/06/22,02:40:00.0,9.275,0.0,,,,
1474,10/06/22,02:45:00.0,9.275,10.8,,,,
1475,10/06/22,02:50:00.0,9.275,0.0,,,,
1476,10/06/22,02:55:00.0,9.275,21.5,,,,
1477,10/06/22,03:00:00.0,9.275,10.8,,,,
1478,10/06/22,03:05:00.0,9.275,10.8,,,,
1479,10/06/22,03:10:00.0,9.275,0.0,,,,
1480,10/06/22,03:15:00.0,9.373,21.5,,,,
1481,10/06/22,03:20:00.0,9.472,10.8,,,,
1482,10/06/22,03:25:00.0,9.571,0.0,,,,
1483,10/06/22,03:30:00.0,9.768,21.5,,,,
1484,10/06/22,03:35:00.0,9.965,0.0,,,,
1485,10/06/22,03:40:00.0,9.965,21.5,,,,
1486,10/06/22,03:45:00.0,10.063,0.0,,,,
1487,10/06/22,03:50:00.0,10.063,21.5,,,,
1488,10/06/22,03:55:00.0,9.768,0.0,,,,
1489,10/06/22,04:00:00.0,9.669,0.0,,,,
1490,10/06/22,04:05:00.0,9.472,10.8,,,,
1491,10/06/22,04:10:00.0,9.176,0.0,,,,
1492,10/06/22,04:15:00.0,8.978,10.8,,,,
1493,10/06/22,04:20:00.0,8.680,0.0,,,,
1494,10/06/22,04:25:00.0,8.680,21.5,,,,
1495,10/06/22,04:30:00.0,8.581,21.5,,,,
1496,10/06/22,04:35:00.0,8.680,10.8,,,,
1497,10/06/22,04:40:00.0,8.879,0.0,,,,
1498,10/06/22,04:45:00.0,8.879,21.5,,,,
1499,10/06/22,04:50:00.0,9.077,10.8,,,,
1500,10/06/22,04:55:00.0,9.176,10.8,,,,
1501,10/06/22,05:00:00.0,9.077,0.0,,,,
1502,10/06/22,05:05:00.0,9.176,0.0,,,,
1503,10/06/22,05:10:00.0,9.077,0.0,,,,
1504,10/06/22,05:15:00.0,9.077,0.0,,,,
1505,10/06/22,05:20:00.0,8.978,10.8,,,,
1506,10/06/22,05:25:00.0,8.879,0.0,,,,
1507,10/06/22,05:30:00.0,8.978,0.0,,,,
1508,10/06/22,05:35:00.0,9.176,21.5,,,,
1509,10/06/22,05:40:00.0,9.275,21.5,,,,
1510,10/06/22,05:45:00.0,9.373,10.8,,,,
1511,10/06/22,05:50:00.0,9.472,0.0,,,,
1512,10/06/22,05:55:00.0,9.176,10.8,,,,
1513,10/06/22,06:00:00.0,8.879,0.0,,,,
1514,10/06/22,06:05:00.0,8.581,21.5,,,,
1515,10/06/22,06:10:00.0,8.382,21.5,,,,
1516,10/06/22,06:15:00.0,8.182,21.5,,,,
1517,10/06/22,06:20:00.0,8.182,0.0,,,,
1518,10/06/22,06:25:00.0,8.282,21.5,,,,
1519,10/06/22,06:30:00.0,8.481,0.0,,,,
1520,10/06/22,06:35:00.0,8.382,0.0,,,,
1521,10/06/22,06:40:00.0,8.282,0.0,,,,
1522,10/06/22,06:45:00.0,8.182,0.0,,,,
1523,10/06/22,06:50:00.0,8.182,21.5,,,,
1524,10/06/22,06:55:00.0,8.182,32.3,,,,
1525,10/06/22,07:00:00.0,8.182,64.6,,,,
1526,10/06/22,07:05:00.0,8.182,96.9,,,,
1527,10/06/22,07:10:00.0,8.182,183.0,,,,
1528,10/06/22,07:15:00.0,8.082,279.9,,,,
1529,10/06/22,07:20:00.0,7.983,452.1,,,,
1530,10/06/22,07:25:00.0,7.882,635.1,,,,
1531,10/06/22,07:30:00.0,7.882,861.1,,,,
1532,10/06/22,07:35:00.0,7.882,1108.7,,,,
1533,10/06/22,07:40:00.0,7.983,1345.5,,,,
1534,10/06/22,07:45:00.0,8.182,1636.1,,,,
1535,10/06/22,07:50:00.0,8.282,1894.5,,,,
1536,10/06/22,07:55:00.0,8.581,2238.9,,,,
1537,10/06/22,08:00:00.0,8.680,2497.2,,,,
1538,10/06/22,08:05:00.0,8.779,2755.6,,,,
1539,10/06/22,08:10:00.0,8.879,2927.8,,,,
1540,10/06/22,08:15:00.0,8.978,3272.2,,,,
1541,10/06/22,08:20:00.0,9.176,3616.7,,,,
1542,10/06/22,08:25:00.0,9.275,4133.4,,,,
1543,10/06/22,08:30:00.0,9.472,4822.3,,,,
1544,10/06/22,08:35:00.0,9.866,5511.1,,,,
1545,10/06/22,08:40:00.0,10.357,6544.5,,,,
1546,10/06/22,08:45:00.0,10.944,7233.4,,,,
1547,10/06/22,08:50:00.0,11.431,7233.4,,,,
1548,10/06/22,08:55:00.0,11.819,9300.1,,,,
1549,10/06/22,09:00:00.0,12.401,8611.2,,,,
1550,10/06/22,09:05:00.0,12.690,7233.4,,,,
1551,10/06/22,09:10:00.0,13.269,10333.4,,,,
1552,10/06/22,09:15:00.0,14.230,15155.7,,,,
1553,10/06/22,09:20:00.0,15.760,16533.4,,,,
1554,10/06/22,09:25:00.0,15.282,12400.1,,,,
1555,10/06/22,09:30:00.0,15.187,13089.0,,,,
1556,10/06/22,09:35:00.0,15.282,13089.0,,,,
1557,10/06/22,09:40:00.0,15.473,14466.8,,,,
1558,10/06/22,09:45:00.0,15.760,13777.9,,,,
1559,10/06/22,09:50:00.0,16.141,20666.8,,,,
1560,10/06/22,09:55:00.0,16.808,16533.4,,,,
1561,10/06/22,10:00:00.0,16.618,18600.1,,,,
1562,10/06/22,10:05:00.0,17.189,16533.4,,,,
1563,10/06/22,10:10:00.0,17.189,18600.1,,,,
1564,10/06/22,10:15:00.0,17.189,15844.5,,,,
1565,10/06/22,10:20:00.0,17.475,20666.8,,,,
1566,10/06/22,10:25:00.0,17.570,17911.2,,,,
1567,10/06/22,10:30:00.0,17.379,20666.8,,,,
1568,10/06/22,10:35:00.0,17.570,18600.1,,,,
1569,10/06/22,10:40:00.0,17.950,24800.2,,,,
1570,10/06/22,10:45:00.0,18.331,37200.2,,,,
1571,10/06/22,10:50:00.0,19.187,22044.6,,,,
1572,10/06/22,10:55:00.0,18.711,19289.0,,,,
1573,10/06/22,11:00:00.0,19.472,46844.8,,,,
1574,10/06/22,11:05:00.0,20.710,33066.9,,,,
1575,10/06/22,11:10:00.0,20.329,52355.9,,,,
1576,10/06/22,11:15:00.0,21.091,22044.6,,,,
1577,10/06/22,11:20:00.0,22.238,99200.7,,,,
1578,10/06/22,11:25:00.0,30.255,126756.4,,,,
1579,10/06/22,11:30:00.0,30.255,115734.1,,,,
1580,10/06/22,11:35:00.0,31.064,93689.5,,,,
1581,10/06/22,11:40:00.0,33.848,143289.8,,,,
1582,10/06/22,11:45:00.0,35.756,148801.0,,,,
1583,10/06/22,11:50:00.0,35.971,154312.1,,,,
1584,10/06/22,11:55:00.0,35.864,154312.1,,,,
1585,10/06/22,12:00:00.0,36.946,154312.1,,,,
1586,10/06/22,12:05:00.0,37.604,159823.3,,,,
1587,10/06/22,12:10:00.0,37.824,159823.3,,,,
1588,10/06/22,12:15:00.0,38.490,165334.4,,,,
1589,10/06/22,12:20:00.0,41.225,165334.4,,,,
1590,10/06/22,12:25:00.0,38.268,165334.4,,,,
1591,10/06/22,12:30:00.0,40.185,165334.4,,,,
1592,10/06/22,12:35:00.0,42.998,170845.6,,,,
1593,10/06/22,12:40:00.0,43.359,170845.6,,,,
1594,10/06/22,12:45:00.0,42.520,170845.6,,,,
1595,10/06/22,12:50:00.0,42.998,170845.6,,,,
1596,10/06/22,12:55:00.0,42.520,170845.6,,,,
1597,10/06/22,13:00:00.0,42.046,170845.6,,,,
1598,10/06/22,13:05:00.0,41.928,176356.7,,,,
1599,10/06/22,13:10:00.0,44.211,176356.7,,,,
1600,10/06/22,13:15:00.0,44.828,176356.7,,,,
1601,10/06/22,13:20:00.0,44.457,170845.6,,,,
1602,10/06/22,13:25:00.0,43.601,154312.1,,,,
1603,10/06/22,13:30:00.0,42.758,159823.3,,,,
1604,10/06/22,13:35:00.0,40.645,165334.4,,,,
1605,10/06/22,13:40:00.0,40.761,159823.3,,,,
1606,10/06/22,13:45:00.0,39.276,165334.4,,,,
1607,10/06/22,13:50:00.0,40.415,137778.7,,,,
1608,10/06/22,13:55:00.0,35.864,68889.3,,,,
1609,10/06/22,14:00:00.0,32.911,88178.4,,,,
1610,10/06/22,14:05:00.0,31.778,104711.8,,,,
1611,10/06/22,14:10:00.0,33.848,115734.1,,,,
1612,10/06/22,14:15:00.0,36.728,104711.8,,,,
1613,10/06/22,14:20:00.0,34.058,77156.1,,,,
1614,10/06/22,14:25:00.0,31.676,66133.8,,,,
1615,10/06/22,14:30:00.0,31.472,88178.4,,,,
1616,10/06/22,14:35:00.0,31.676,49600.3,,,,
1617,10/06/22,14:40:00.0,33.535,143289.8,,,,
1618,10/06/22,14:45:00.0,34.796,110223.0,,,,
1619,10/06/22,14:50:00.0,36.403,126756.4,,,,
1620,10/06/22,14:55:00.0,35.864,110223.0,,,,
1621,10/06/22,15:00:00.0,33.848,79911.6,,,,
1622,10/06/22,15:05:00.0,32.911,126756.4,,,,
1623,10/06/22,15:10:00.0,35.971,137778.7,,,,
1624,10/06/22,15:15:00.0,36.728,77156.1,,,,
1625,10/06/22,15:20:00.0,34.585,63378.2,,,,
1626,10/06/22,15:25:00.0,31.268,41333.6,,,,
1627,10/06/22,15:30:00.0,29.152,26178.0,,,,
1628,10/06/22,15:35:00.0,26.488,19289.0,,,,
1629,10/06/22,15:40:00.0,25.708,44089.2,,,,
1630,10/06/22,15:45:00.0,26.292,23422.4,,,,
1631,10/06/22,15:50:00.0,25.708,41333.6,,,,
1632,10/06/22,15:55:00.0,25.805,28933.5,,,,
1633,10/06/22,16:00:00.0,25.416,22044.6,,,,
1634,10/06/22,16:05:00.0,24.641,20666.8,,,,
1635,10/06/22,16:10:00.0,24.062,16533.4,,,,
1636,10/06/22,16:15:00.0,23.677,14466.8,,,,
1637,10/06/22,16:20:00.0,23.388,14466.8,,,,
1638,10/06/22,16:25:00.0,23.196,15844.5,,,,
1639,10/06/22,16:30:00.0,23.196,16533.4,,,,
1640,10/06/22,16:35:00.0,23.292,13777.9,,,,
1641,10/06/22,16:40:00.0,23.196,12400.1,,,,
1642,10/06/22,16:45:00.0,23.100,10677.8,,,,
1643,10/06/22,16:50:00.0,22.908,10333.4,,,,
1644,10/06/22,16:55:00.0,22.621,9300.1,,,,
1645,10/06/22,17:00:00.0,22.238,8266.7,,,,
1646,10/06/22,17:05:00.0,21.760,7577.8,,,,
1647,10/06/22,17:10:00.0,21.569,7577.8,,,,
1648,10/06/22,17:15:00.0,21.473,7233.4,,,,
1649,10/06/22,17:20:00.0,21.091,5338.9,,,,
1650,10/06/22,17:25:00.0,20.710,3961.1,,,,
1651,10/06/22,17:30:00.0,20.424,3616.7,,,,
1652,10/06/22,17:35:00.0,20.234,3616.7,,,,
1653,10/06/22,17:40:00.0,20.043,4305.6,,,,
1654,10/06/22,17:45:00.0,20.043,4650.0,,,,
1655,10/06/22,17:50:00.0,19.948,3961.1,,,,
1656,10/06/22,17:55:00.0,19.758,3444.5,,,,
1657,10/06/22,18:00:00.0,19.662,3100.0,,,,
1658,10/06/22,18:05:00.0,19.472,2927.8,,,,
1659,10/06/22,18:10:00.0,19.377,2755.6,,,,
1660,10/06/22,18:15:00.0,19.187,1894.5,,,,
1661,10/06/22,18:20:00.0,18.996,1259.4,,,,
1662,10/06/22,18:25:00.0,18.806,1044.1,,,,
1663,10/06/22,18:30:00.0,18.616,635.1,,,,
1664,10/06/22,18:35:00.0,18.521,258.3,,,,
1665,10/06/22,18:40:00.0,18.426,139.9,,,,
1666,10/06/22,18:45:00.0,18.331,96.9,,,,
1667,10/06/22,18:50:00.0,18.140,75.3,,,,
1668,10/06/22,18:55:00.0,18.045,53.8,,,,
1669,10/06/22,19:00:00.0,18.045,21.5,,,,
1670,10/06/22,19:05:00.0,18.045,32.3,,,,
1671,10/06/22,19:10:00.0,17.950,10.8,,,,
1672,10/06/22,19:15:00.0,17.855,10.8,,,,
1673,10/06/22,19:20:00.0,17.760,21.5,,,,
1674,10/06/22,19:25:00.0,17.665,21.5,,,,
1675,10/06/22,19:30:00.0,17.475,10.8,,,,
1676,10/06/22,19:35:00.0,17.475,0.0,,,,
1677,10/06/22,19:40:00.0,17.475,21.5,,,,
1678,10/06/22,19:45:00.0,17.475,10.8,,,,
1679,10/06/22,19:50:00.0,17.379,10.8,,,,
1680,10/06/22,19:55:00.0,17.284,21.5,,,,
1681,10/06/22,20:00:00.0,17.379,21.5,,,,
1682,10/06/22,20:05:00.0,17.284,0.0,,,,
1683,10/06/22,20:10:00.0,17.284,21.5,,,,
1684,10/06/22,20:15:00.0,17.379,0.0,,,,
1685,10/06/22,20:20:00.0,17.189,0.0,,,,
1686,10/06/22,20:25:00.0,17.094,21.5,,,,
1687,10/06/22,20:30:00.0,17.094,21.5,,,,
1688,10/06/22,20:35:00.0,17.094,0.0,,,,
1689,10/06/22,20:40:00.0,16.999,10.8,,,,
1690,10/06/22,20:45:00.0,16.808,0.0,,,,
1691,10/06/22,20:50:00.0,16.713,0.0,,,,
1692,10/06/22,20:55:00.0,16.523,10.8,,,,
1693,10/06/22,21:00:00.0,16.237,10.8,,,,
1694,10/06/22,21:05:00.0,16.141,0.0,,,,
1695,10/06/22,21:10:00.0,16.332,0.0,,,,
1696,10/06/22,21:15:00.0,16.618,0.0,,,,
1697,10/06/22,21:20:00.0,16.713,0.0,,,,
1698,10/06/22,21:25:00.0,16.808,0.0,,,,
1699,10/06/22,21:30:00.0,16.903,0.0,,,,
1700,10/06/22,21:35:00.0,16.808,0.0,,,,
1701,10/06/22,21:40:00.0,16.713,0.0,,,,
1702,10/06/22,21:45:00.0,16.713,0.0,,,,
1703,10/06/22,21:50:00.0,16.618,0.0,,,,
1704,10/06/22,21:55:00.0,16.523,10.8,,,,
1705,10/06/22,22:00:00.0,16.237,0.0,,,,
1706,10/06/22,22:05:00.0,16.141,0.0,,,,
1707,10/06/22,22:10:00.0,15.951,0.0,,,,
1708,10/06/22,22:15:00.0,15.855,0.0,,,,
1709,10/06/22,22:20:00.0,15.760,0.0,,,,
1710,10/06/22,22:25:00.0,15.664,0.0,,,,
1711,10/06/22,22:30:00.0,15.569,10.8,,,,
1712,10/06/22,22:35:00.0,15.569,21.5,,,,
1713,10/06/22,22:40:00.0,15.473,0.0,,,,
1714,10/06/22,22:45:00.0,15.473,21.5,,,,
1715,10/06/22,22:50:00.0,15.378,21.5,,,,
1716,10/06/22,22:55:00.0,15.187,32.3,,,,
1717,10/06/22,23:00:00.0,15.091,10.8,,,,
1718,10/06/22,23:05:00.0,14.996,0.0,,,,
1719,10/06/22,23:10:00.0,14.900,10.8,,,,
1720,10/06/22,23:15:00.0,14.900,0.0,,,,
1721,10/06/22,23:20:00.0,14.804,0.0,,,,
1722,10/06/22,23:25:00.0,14.613,21.5,,,,
1723,10/06/22,23:30:00.0,14.517,21.5,,,,
1724,10/06/22,23:35:00.0,14.421,0.0,,,,
1725,10/06/22,23:40:00.0,14.325,21.5,,,,
1726,10/06/22,23:45:00.0,14.421,0.0,,,,
1727,10/06/22,23:50:00.0,14.421,0.0,,,,
1728,10/06/22,23:55:00.0,14.517,21.5,,,,
1729,10/07/22,00:00:00.0,14.613,21.5,,,,
1730,10/07/22,00:05:00.0,14.613,0.0,,,,
1731,10/07/22,00:10:00.0,14.517,21.5,,,,
1732,10/07/22,00:15:00.0,14.517,0.0,,,,
1733,10/07/22,00:20:00.0,14.421,21.5,,,,
1734,10/07/22,00:25:00.0,14.421,0.0,,,,
1735,10/07/22,00:30:00.0,14.325,0.0,,,,
1736,10/07/22,00:35:00.0,14.230,21.5,,,,
1737,10/07/22,00:40:00.0,14.038,21.5,,,,
1738,10/07/22,00:45:00.0,13.942,0.0,,,,
1739,10/07/22,00:50:00.0,13.846,0.0,,,,
1740,10/07/22,00:55:00.0,13.750,10.8,,,,
1741,10/07/22,01:00:00.0,13.750,21.5,,,,
1742,10/07/22,01:05:00.0,13.750,21.5,,,,
1743,10/07/22,01:10:00.0,13.654,0.0,,,,
1744,10/07/22,01:15:00.0,13.750,10.8,,,,
1745,10/07/22,01:20:00.0,13.750,21.5,,,,
1746,10/07/22,01:25:00.0,13.846,21.5,,,,
1747,10/07/22,01:30:00.0,13.750,0.0,,,,
1748,10/07/22,01:35:00.0,13.654,21.5,,,,
1749,10/07/22,01:40:00.0,13.654,10.8,,,,
1750,10/07/22,01:45:00.0,13.558,21.5,,,,
1751,10/07/22,01:50:00.0,13.654,10.8,,,,
1752,10/07/22,01:55:00.0,13.654,0.0,,,,
1753,10/07/22,02:00:00.0,13.654,21.5,,,,
1754,10/07/22,02:05:00.0,13.654,0.0,,,,
1755,10/07/22,02:10:00.0,13.461,21.5,,,,
1756,10/07/22,02:15:00.0,13.269,21.5,,,,
1757,10/07/22,02:20:00.0,13.173,10.8,,,,
1758,10/07/22,02:25:00.0,13.173,21.5,,,,
1759,10/07/22,02:30:00.0,13.269,21.5,,,,
1760,10/07/22,02:35:00.0,13.365,10.8,,,,
1761,10/07/22,02:40:00.0,13.461,21.5,,,,
1762,10/07/22,02:45:00.0,13.365,21.5,,,,
1763,10/07/22,02:50:00.0,13.269,0.0,,,,
1764,10/07/22,02:55:00.0,13.269,10.8,,,,
1765,10/07/22,03:00:00.0,13.269,0.0,,,,
1766,10/07/22,03:05:00.0,13.365,0.0,,,,
1767,10/07/22,03:10:00.0,13.365,0.0,,,,
1768,10/07/22,03:15:00.0,13.461,21.5,,,,
1769,10/07/22,03:20:00.0,13.365,21.5,,,,
1770,10/07/22,03:25:00.0,13.269,0.0,,,,
1771,10/07/22,03:30:00.0,13.173,0.0,,,,
1772,10/07/22,03:35:00.0,13.076,0.0,,,,
1773,10/07/22,03:40:00.0,13.076,0.0,,,,
1774,10/07/22,03:45:00.0,13.269,21.5,,,,
1775,10/07/22,03:50:00.0,13.461,10.8,,,,
1776,10/07/22,03:55:00.0,13.461,0.0,,,,
1777,10/07/22,04:00:00.0,13.654,21.5,,,,
1778,10/07/22,04:05:00.0,13.846,10.8,,,,
1779,10/07/22,04:10:00.0,14.038,21.5,,,,
1780,10/07/22,04:15:00.0,14.134,21.5,,,,
1781,10/07/22,04:20:00.0,14.134,0.0,,,,
1782,10/07/22,04:25:00.0,13.942,21.5,,,,
1783,10/07/22,04:30:00.0,13.846,0.0,,,,
1784,10/07/22,04:35:00.0,13.846,10.8,,,,
1785,10/07/22,04:40:00.0,13.942,10.8,,,,
1786,10/07/22,04:45:00.0,13.846,10.8,,,,
1787,10/07/22,04:50:00.0,13.654,0.0,,,,
1788,10/07/22,04:55:00.0,13.365,21.5,,,,
1789,10/07/22,05:00:00.0,13.173,0.0,,,,
1790,10/07/22,05:05:00.0,12.980,0.0,,,,
1791,10/07/22,05:10:00.0,12.883,21.5,,,,
1792,10/07/22,05:15:00.0,12.787,21.5,,,,
1793,10/07/22,05:20:00.0,12.787,21.5,,,,
1794,10/07/22,05:25:00.0,12.690,21.5,,,,
1795,10/07/22,05:30:00.0,12.594,0.0,,,,
1796,10/07/22,05:35:00.0,12.690,0.0,,,,
1797,10/07/22,05:40:00.0,12.883,21.5,,,,
1798,10/07/22,05:45:00.0,12.980,10.8,,,,
1799,10/07/22,05:50:00.0,12.980,0.0,,,,
1800,10/07/22,05:55:00.0,12.980,10.8,,,,
1801,10/07/22,06:00:00.0,12.883,0.0,,,,
1802,10/07/22,06:05:00.0,12.690,0.0,,,,
1803,10/07/22,06:10:00.0,12.594,21.5,,,,
1804,10/07/22,06:15:00.0,12.304,0.0,,,,
1805,10/07/22,06:20:00.0,12.207,21.5,,,,
1806,10/07/22,06:25:00.0,12.110,21.5,,,,
1807,10/07/22,06:30:00.0,12.110,21.5,,,,
1808,10/07/22,06:35:00.0,12.013,0.0,,,,
1809,10/07/22,06:40:00.0,11.916,10.8,,,,
1810,10/07/22,06:45:00.0,11.819,10.8,,,,
1811,10/07/22,06:50:00.0,11.916,21.5,,,,
1812,10/07/22,06:55:00.0,11.819,10.8,,,,
1813,10/07/22,07:00:00.0,11.625,32.3,,,,
1814,10/07/22,07:05:00.0,11.528,107.6,,,,
1815,10/07/22,07:10:00.0,11.431,139.9,,,,
1816,10/07/22,07:15:00.0,11.139,247.6,,,,
1817,10/07/22,07:20:00.0,11.236,398.3,,,,
1818,10/07/22,07:25:00.0,11.722,602.8,,,,
1819,10/07/22,07:30:00.0,11.916,861.1,,,,
1820,10/07/22,07:35:00.0,12.304,1130.2,,,,
1821,10/07/22,07:40:00.0,12.497,1463.9,,,,
1822,10/07/22,07:45:00.0,12.690,2066.7,,,,
1823,10/07/22,07:50:00.0,13.076,4133.4,,,,
1824,10/07/22,07:55:00.0,13.461,3961.1,,,,
1825,10/07/22,08:00:00.0,13.654,4477.8,,,,
1826,10/07/22,08:05:00.0,13.461,3272.2,,,,
1827,10/07/22,08:10:00.0,13.173,1980.6,,,,
1828,10/07/22,08:15:00.0,12.883,2497.2,,,,
1829,10/07/22,08:20:00.0,12.883,3788.9,,,,
1830,10/07/22,08:25:00.0,12.980,3788.9,,,,
1831,10/07/22,08:30:00.0,13.076,4133.4,,,,
1832,10/07/22,08:35:00.0,13.365,4477.8,,,,
1833,10/07/22,08:40:00.0,13.461,4822.3,,,,
1834,10/07/22,08:45:00.0,13.558,4822.3,,,,
1835,10/07/22,08:50:00.0,13.654,5166.7,,,,
1836,10/07/22,08:55:00.0,13.654,5511.1,,,,
